#{"t_start": 1709585845.4762309, "env_id": "FrozenLake-v1"}
r,l,t
0.0,11,7.150675
0.0,5,7.15131
0.0,4,7.153599
0.0,5,7.154275
0.0,7,7.155117
0.0,11,7.156161
0.0,10,7.158213
0.0,10,7.159201
0.0,16,7.160586
1.0,19,7.162142
0.0,4,7.163843
0.0,3,7.164277
0.0,4,7.164772
0.0,5,7.16532
0.0,12,7.167534
0.0,9,7.168441
0.0,3,7.168875
0.0,3,7.169254
0.0,4,7.171737
0.0,8,7.172598
0.0,12,7.17367
0.0,5,7.174194
0.0,3,7.175555
0.0,6,7.176194
0.0,7,7.176893
0.0,16,7.178282
0.0,2,7.179554
0.0,13,7.180721
0.0,18,7.182256
0.0,6,7.18295
0.0,13,7.185145
0.0,10,7.186037
0.0,6,7.186651
0.0,12,7.18767
0.0,6,7.189308
0.0,4,7.189834
0.0,6,7.190439
1.0,14,7.191656
0.0,2,7.192923
0.0,4,7.193429
0.0,13,7.194606
0.0,29,7.197047
0.0,17,7.201772
0.0,4,7.202916
0.0,5,7.204129
0.0,2,7.204653
0.0,7,7.206604
0.0,4,7.207104
0.0,13,7.20827
1.0,12,7.209336
1.0,13,7.211958
0.0,3,7.212392
0.0,7,7.213137
0.0,2,7.213464
0.0,9,7.215507
0.0,2,7.215847
0.0,10,7.216856
1.0,7,7.217604
0.0,6,7.21937
0.0,7,7.220131
0.0,4,7.220623
0.0,6,7.221239
0.0,3,7.222728
0.0,3,7.223176
0.0,10,7.224147
0.0,8,7.22497
0.0,2,7.226198
0.0,5,7.226789
0.0,6,7.227445
0.0,5,7.227989
0.0,7,7.229697
0.0,8,7.230558
0.0,6,7.231225
0.0,12,7.232398
0.0,3,7.234039
0.0,9,7.234957
0.0,7,7.235699
1.0,7,7.236429
0.0,4,7.237992
0.0,4,7.238524
0.0,3,7.238969
0.0,13,7.240169
0.0,8,7.241867
0.0,10,7.242803
0.0,3,7.243197
0.0,4,7.24373
0.0,14,7.245936
0.0,2,7.246343
0.0,3,7.246777
0.0,3,7.247193
0.0,22,7.250381
0.0,9,7.251365
0.0,2,7.251718
0.0,11,7.252659
0.0,3,7.254125
0.0,7,7.254829
0.0,2,7.255204
1.0,9,7.256045
0.0,5,7.257613
0.0,8,7.258412
0.0,11,7.259448
0.0,4,7.259909
0.0,22,7.262772
0.0,5,7.263391
0.0,9,7.264256
0.0,9,7.26511
0.0,4,7.266838
0.0,14,7.268105
0.0,16,7.269427
0.0,3,7.269812
0.0,5,7.271336
0.0,5,7.271928
0.0,5,7.272476
0.0,15,7.273716
0.0,7,7.275392
0.0,9,7.27623
0.0,5,7.276776
0.0,2,7.277087
0.0,29,7.280468
0.0,9,7.281381
0.0,9,7.282256
0.0,9,7.283142
0.0,10,7.285241
0.0,2,7.285583
0.0,5,7.286129
0.0,3,7.28655
0.0,3,7.288039
0.0,3,7.288493
0.0,30,7.290978
0.0,3,7.291408
0.0,7,7.293158
0.0,8,7.294017
0.0,6,7.294691
0.0,6,7.295386
0.0,2,7.297364
0.0,6,7.299218
0.0,6,7.300834
0.0,7,7.302558
0.0,6,7.305435
1.0,6,7.306899
0.0,10,7.308298
0.0,4,7.308814
0.0,11,7.311037
0.0,5,7.311658
0.0,7,7.3124
0.0,3,7.312826
0.0,10,7.31487
0.0,4,7.315591
0.0,6,7.316367
0.0,2,7.316757
0.0,2,7.318277
0.0,5,7.318892
0.0,7,7.319633
0.0,8,7.320422
0.0,4,7.32186
0.0,5,7.322469
0.0,7,7.323278
0.0,7,7.324007
1.0,19,7.326451
0.0,11,7.327492
0.0,8,7.328334
0.0,21,7.330089
1.0,16,7.332458
0.0,8,7.333315
0.0,6,7.334018
0.0,4,7.334516
0.0,2,7.335809
0.0,6,7.336476
0.0,4,7.33696
0.0,6,7.337586
0.0,2,7.338952
0.0,5,7.339582
0.0,8,7.340353
0.0,5,7.340925
0.0,7,7.342411
0.0,6,7.34304
1.0,23,7.344975
1.0,17,7.34648
0.0,5,7.348079
0.0,2,7.348458
0.0,9,7.349346
0.0,7,7.350122
0.0,9,7.35204
0.0,3,7.352455
0.0,2,7.352829
0.0,4,7.353317
0.0,13,7.355595
0.0,10,7.356536
0.0,2,7.356869
0.0,6,7.357464
0.0,7,7.359177
0.0,2,7.359551
0.0,13,7.360744
0.0,13,7.361957
0.0,11,7.364113
0.0,6,7.36484
0.0,4,7.365361
0.0,7,7.366141
0.0,5,7.367939
0.0,4,7.368475
0.0,13,7.36974
0.0,7,7.370463
0.0,4,7.37195
0.0,6,7.372627
0.0,3,7.373032
0.0,15,7.374342
0.0,5,7.375785
0.0,15,7.377105
0.0,10,7.378138
0.0,15,7.379538
0.0,6,7.381354
0.0,2,7.381725
0.0,8,7.382535
0.0,3,7.382993
0.0,18,7.385636
0.0,2,7.38604
0.0,3,7.386516
0.0,5,7.387091
0.0,2,7.388361
0.0,4,7.388894
0.0,11,7.389946
1.0,13,7.391173
0.0,4,7.392603
0.0,5,7.393188
0.0,7,7.39395
0.0,9,7.394901
0.0,4,7.396487
0.0,3,7.396957
0.0,5,7.397543
1.0,7,7.398307
0.0,2,7.399772
0.0,5,7.40042
0.0,5,7.401007
0.0,2,7.401344
0.0,4,7.402925
0.0,3,7.403424
1.0,9,7.404275
0.0,7,7.404956
0.0,7,7.406642
0.0,7,7.407378
0.0,3,7.407773
0.0,3,7.40818
0.0,9,7.410081
0.0,13,7.411415
0.0,2,7.411804
1.0,14,7.413116
1.0,11,7.41538
0.0,2,7.415799
0.0,2,7.41619
0.0,8,7.417031
0.0,18,7.4198
0.0,13,7.420994
0.0,4,7.421526
0.0,4,7.422048
0.0,3,7.423466
0.0,8,7.424308
0.0,3,7.424734
0.0,10,7.425691
0.0,2,7.426968
0.0,6,7.427722
0.0,16,7.42928
0.0,6,7.429949
0.0,4,7.431399
0.0,7,7.432188
0.0,20,7.433955
0.0,14,7.435309
0.0,4,7.436724
0.0,8,7.43757
0.0,17,7.439094
0.0,7,7.439842
0.0,7,7.441413
0.0,22,7.443184
0.0,5,7.443859
0.0,4,7.444368
1.0,9,7.446397
0.0,13,7.4476
0.0,4,7.448114
1.0,19,7.449704
0.0,4,7.451276
0.0,7,7.452137
0.0,7,7.452921
0.0,13,7.454111
0.0,3,7.455573
0.0,2,7.455956
0.0,37,7.45888
1.0,16,7.460268
0.0,6,7.46183
0.0,9,7.462714
0.0,3,7.463115
0.0,6,7.46377
0.0,6,7.465385
1.0,11,7.466493
0.0,13,7.467776
0.0,4,7.468276
0.0,6,7.469935
0.0,3,7.470375
1.0,7,7.471086
0.0,5,7.471669
0.0,2,7.472944
0.0,10,7.473968
0.0,3,7.474403
0.0,9,7.475295
0.0,14,7.477324
0.0,7,7.478054
0.0,4,7.47858
0.0,2,7.478912
0.0,8,7.482306
0.0,4,7.483619
0.0,5,7.484277
0.0,4,7.484806
0.0,7,7.486643
0.0,7,7.487385
0.0,3,7.487783
0.0,14,7.489269
0.0,2,7.490613
0.0,3,7.491076
0.0,6,7.491767
0.0,3,7.492198
0.0,3,7.493559
0.0,3,7.493972
0.0,2,7.494305
0.0,7,7.495034
0.0,6,7.497204
0.0,3,7.497862
0.0,12,7.499575
0.0,7,7.500316
0.0,2,7.502005
0.0,8,7.50289
0.0,4,7.503557
0.0,8,7.504342
0.0,4,7.506001
0.0,8,7.50686
0.0,3,7.507298
0.0,6,7.507906
0.0,5,7.50953
1.0,28,7.511839
0.0,2,7.512185
0.0,3,7.512618
1.0,11,7.514579
0.0,8,7.515421
1.0,28,7.51784
0.0,13,7.519201
0.0,4,7.52078
0.0,6,7.521493
0.0,8,7.522311
0.0,3,7.522753
0.0,3,7.523999
0.0,7,7.524757
0.0,9,7.525628
1.0,14,7.526927
0.0,3,7.528951
0.0,2,7.529356
0.0,10,7.530337
0.0,10,7.531354
0.0,6,7.532914
0.0,3,7.533342
0.0,5,7.533897
0.0,4,7.534427
0.0,3,7.535875
0.0,7,7.536701
0.0,6,7.537368
0.0,7,7.538142
1.0,11,7.540269
0.0,3,7.540726
0.0,8,7.541588
0.0,19,7.54333
0.0,15,7.545734
0.0,2,7.54612
0.0,15,7.547535
0.0,2,7.547887
0.0,17,7.550649
0.0,7,7.551637
0.0,17,7.553295
0.0,21,7.555233
0.0,6,7.556939
0.0,3,7.55744
0.0,4,7.557987
0.0,7,7.558764
0.0,17,7.561277
0.0,12,7.56255
0.0,7,7.563376
0.0,11,7.5645
0.0,13,7.567013
0.0,11,7.568218
0.0,5,7.568845
0.0,5,7.569462
